Recipients Information=>,FirstName,LastName,Street,City,State,Postal,Country,Email,Phone,Distance(miles),Categories, ,PickUp Information =>,FirstName,LastName,Street,City,State,Postal,Country,Email,Phone,Day of Week
 ,Scott,Madrid,647 Delaware Avenue,San Francisco,CA,94115,US,ScottSMadrid@cuvox.de,415-346-6478,3.5379858265344835,"['Raw Meat', 'Hot Prepared']", , ,Marie,Wells,3571 Lindale Avenue,San Francisco,CA,94108,US,MariePWells@jourrapide.com,510-499-5232,Saturday
 ,Roderick,Beck,4723 Pretty View Lane,San Francisco,CA,94103,US,RoderickOBeck@armyspy.com,707-922-1209,3.5385967205760798,"['Dairy', 'Cold Prepared']", , ,Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,Friday
 ,Johnny,Messina,1977 Thunder Road,San Francisco,CA,94107,US,JohnnyKMessina@cuvox.de,650-549-2744,3.5387205297026516,"['Cold Prepared', 'Frozen']", , ,Dora,Peters,442 Roosevelt Street,San Francisco,CA,94108,US,DoraRPeters@superrito.com,415-394-0416,Saturday
 ,Jason,Cook,945 Jim Rosa Lane,San Francisco,CA,94108,US,JasonOCook@cuvox.de,415-834-3714,3.5389230433497834,"['Raw Meat', 'Seafood']", , ,Candace,Page,4164 Ventura Drive,San Francisco,CA,94103,US,CandaceCPage@jourrapide.com,831-401-7957,Tuesday
 ,Patricia,Baxter,1445 Friendship Lane,San Francisco,CA,94108,US,PatriciaTBaxter@gustr.com,408-674-2510,3.539806721169032,[], , ,Tara,O'Donnell,3773 Station Street,San Francisco,CA,94107,US,TaraSODonnell@teleworm.us,510-978-2726,Friday
 ,David,Austin,4164 Roosevelt Street,San Francisco,CA,94108,US,DavidMAustin@superrito.com,415-434-0591,3.5399017609752432,"['Dairy', 'Cold Prepared']", , ,Steven,Thompson,731 Park Street,San Francisco,CA,94107,US,StevenJThompson@cuvox.de,925-374-4005,Saturday
 ,Norma,Irish,2198 Locust View Drive,San Francisco,CA,94143,US,NormaCIrish@dayrep.com,415-972-7097,3.5403489141054894,"['Dairy', 'Cold Prepared']", , ,Leticia,Barnett,4526 Harrison Street,San Francisco,CA,94107,US,LeticiaDBarnett@jourrapide.com,415-496-1769,Friday
 ,Richard,Berkey,4623 Locust View Drive,San Francisco,CA,94108,US,RichardTBerkey@gustr.com,415-989-3660,3.540425667807123,[], , ,Mark,Ruiz,702 Jim Rosa Lane,San Francisco,CA,94143,US,MarkHRuiz@fleckens.hu,415-764-9431,Thursday
 ,Marion,Garland,4233 Ella Street,San Francisco,CA,94108,US,MarionPGarland@rhyta.com,650-296-9860,3.5408768157185095,"['Raw Meat', 'Seafood', 'Hot Prepared', 'Cold Prepared', 'Frozen']", , ,Alex,Fondren,491 Delaware Avenue,San Francisco,CA,94108,US,AlexJFondren@gustr.com,415-248-3427,Wednesday
 ,Palmer,Morales,1769 Wolf Pen Road,San Francisco,CA,94143,US,PalmerAMorales@teleworm.us,650-452-1546,3.541083344535281,[], , ,Kevin,Albro,1777 Boring Lane,San Francisco,CA,94108,US,KevinVAlbro@cuvox.de,415-627-3367,Thursday
 ,Carol,Davis,2832 Pretty View Lane,San Francisco,CA,94103,US,CarolJDavis@superrito.com,707-885-2806,3.5410919630493853,"['Hot Prepared', 'Frozen']", , ,Brett,Sullivan,2784 Ella Street,San Francisco,CA,94107,US,BrettJSullivan@teleworm.us,650-262-4366,Tuesday
 ,William,Fennell,2621 Jim Rosa Lane,San Francisco,CA,94110,US,WilliamFFennell@armyspy.com,415-824-8512,3.541331768170768,['Hot Prepared'], , ,Joseph,Knight,49 Larry Street,San Francisco,CA,94107,US,JosephJKnight@fleckens.hu,415-228-0159,Tuesday
 ,Brian,Dock,4211 Thunder Road,San Francisco,CA,94108,US,BrianCDock@gustr.com,650-575-1177,3.5413947584986465,"['Cold Prepared', 'Frozen']", , ,Ann,Koester,805 Jim Rosa Lane,San Francisco,CA,94143,US,AnnNKoester@einrot.com,415-817-3921,Friday
 ,Cory,Ross,4150 Locust View Drive,San Francisco,CA,94108,US,CoryTRoss@fleckens.hu,415-984-7662,3.542481019058604,"['Dairy', 'Cold Prepared']", , ,Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,Friday
 ,Lauren,Morning,4646 Friendship Lane,San Francisco,CA,94104,US,LaurenOMorning@fleckens.hu,408-564-6856,3.5433651786665474,"['Raw Meat', 'Dairy', 'Frozen']", , ,Alex,Fondren,491 Delaware Avenue,San Francisco,CA,94108,US,AlexJFondren@gustr.com,415-248-3427,Wednesday
 ,Mary,Thomas,302 Station Street,San Francisco,CA,94103,US,MaryMThomas@jourrapide.com,510-870-1254,3.543795069333993,['Cold Prepared'], , ,Chris,Christensen,2740 Delaware Avenue,San Francisco,CA,94107,US,ChrisAChristensen@rhyta.com,415-233-6945,Tuesday
 ,Scott,Madrid,647 Delaware Avenue,San Francisco,CA,94115,US,ScottSMadrid@cuvox.de,415-346-6478,3.5439654163127434,[], , ,Gary,Kim,932 Locust View Drive,San Francisco,CA,94108,US,GaryCKim@einrot.com,415-955-4432,Wednesday
 ,Reggie,Hunter,3041 Boring Lane,San Francisco,CA,94107,US,ReggieTHunter@einrot.com,415-737-1680,3.5445220643557787,"['Raw Meat', 'Dairy', 'Frozen']", , ,Tara,Ohanlon,693 Lindale Avenue,San Francisco,CA,94107,US,TaraJOhanlon@teleworm.us,510-584-9332,Thursday
 ,Nellie,Sievers,2569 Thunder Road,San Francisco,CA,94111,US,NellieJSievers@jourrapide.com,650-545-2880,3.545102532328156,"['Seafood', 'Hot Prepared']", , ,Megan,Boykin,2681 Rardin Drive,San Francisco,CA,94143,US,MeganDBoykin@dayrep.com,650-682-0702,Saturday
 ,Amy,Doyle,4916 Duck Creek Road,San Francisco,CA,94108,US,AmyJDoyle@superrito.com,650-862-7394,3.5456967429011157,['Cold Prepared'], , ,Patricia,Reich,2170 Locust View Drive,San Francisco,CA,94115,US,PatriciaAReich@armyspy.com,415-921-5623,Thursday
 ,Latisha,Brawley,3054 Boring Lane,San Francisco,CA,94105,US,LatishaBBrawley@rhyta.com,415-680-0530,3.545726142631564,"['Seafood', 'Cold Prepared']", , ,Jimmy,Kilmer,1598 Harrison Street,San Francisco,CA,94107,US,JimmyRKilmer@rhyta.com,415-592-6317,Friday
 ,Ronald,Kennedy,4343 Rardin Drive,San Francisco,CA,94107,US,RonaldDKennedy@armyspy.com,650-648-9299,3.5462095318152564,['Hot Prepared'], , ,Lessie,Whitlock,3148 Harrison Street,San Francisco,CA,94122,US,LessieJWhitlock@fleckens.hu,415-502-4054,Saturday
 ,William,Fennell,2621 Jim Rosa Lane,San Francisco,CA,94110,US,WilliamFFennell@armyspy.com,415-824-8512,3.5465939396505357,[], , ,Rebecca,Hicks,36 Park Street,San Francisco,CA,94103,US,RebeccaHHicks@gustr.com,925-459-8491,Wednesday
 ,Nereida,Seely,4822 Rardin Drive,San Francisco,CA,94124,US,NereidaRSeely@gustr.com,650-732-1251,3.546665919358865,['Cold Prepared'], , ,Ida,Lyon,445 Jim Rosa Lane,San Francisco,CA,94103,US,IdaLLyon@einrot.com,415-863-2076,Saturday
 ,Roderick,Beck,4723 Pretty View Lane,San Francisco,CA,94103,US,RoderickOBeck@armyspy.com,707-922-1209,3.5466763141044293,[], , ,Nick,Howard,3952 Delaware Avenue,San Francisco,CA,94104,US,NickSHoward@gustr.com,415-236-3552,Thursday
 ,James,Davis,4409 Wolf Pen Road,San Francisco,CA,94107,US,JamesBDavis@fleckens.hu,650-392-2779,3.547577492914598,"['Raw Meat', 'Seafood', 'Frozen']", , ,Jack,Harms,3433 Black Oak Hollow Road,San Francisco,CA,94108,US,JackBHarms@einrot.com,408-807-4097,Tuesday
 ,Buddy,Rossi,1686 Locust View Drive,San Francisco,CA,94143,US,BuddyBRossi@fleckens.hu,415-908-6795,3.547773472096197,"['Dairy', 'Cold Prepared']", , ,Chris,Christensen,2740 Delaware Avenue,San Francisco,CA,94107,US,ChrisAChristensen@rhyta.com,415-233-6945,Tuesday
 ,Steven,Sevilla,4642 Station Street,San Francisco,CA,94104,US,StevenSSevilla@jourrapide.com,510-921-4898,3.5481431529801335,"['Raw Meat', 'Dairy', 'Frozen']", , ,Tommy,Thompson,2914 Delaware Avenue,San Francisco,CA,94107,US,TommyBThompson@einrot.com,415-271-9316,Tuesday
 ,James,Varner,2885 Boring Lane,San Francisco,CA,94107,US,JamesEVarner@armyspy.com,415-683-8255,3.5484649391932486,"['Hot Prepared', 'Cold Prepared']", , ,Beverly,Turner,1570 Harrison Street,San Francisco,CA,94143,US,BeverlyGTurner@jourrapide.com,415-577-2220,Tuesday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,3.5486755753157486,"['Raw Meat', 'Seafood', 'Hot Prepared']", , ,Kathryn,Matos,4645 Wolf Pen Road,San Francisco,CA,94107,US,KathrynEMatos@armyspy.com,650-412-3344,Saturday
 ,Barbara,Garcia,4745 Harrison Street,San Francisco,CA,94107,US,BarbaraFGarcia@einrot.com,415-515-9177,3.5496185016071142,['Cold Prepared'], , ,John,Jimenez,4449 Roosevelt Street,San Francisco,CA,94107,US,JohnAJimenez@fleckens.hu,415-360-3483,Saturday
 ,Dominique,Perry,1583 Delaware Avenue,San Francisco,CA,94104,US,DominiqueMPerry@gustr.com,415-276-2823,3.549962444278448,['Raw Meat'], , ,Amy,West,2826 Alexander Avenue,San Francisco,CA,94108,US,AmyEWest@fleckens.hu,925-549-0387,Tuesday
 ,James,Varner,2885 Boring Lane,San Francisco,CA,94107,US,JamesEVarner@armyspy.com,415-683-8255,3.550282963495757,['Cold Prepared'], , ,Pat,Andrade,4012 Pretty View Lane,San Francisco,CA,94103,US,PatAAndrade@fleckens.hu,707-929-6765,Saturday
 ,Treva,Bryant,2767 Black Oak Hollow Road,San Francisco,CA,94107,US,TrevaDBryant@jourrapide.com,408-702-0972,3.5510714117597995,"['Hot Prepared', 'Frozen']", , ,Mary,Kunkle,2114 Harrison Street,San Francisco,CA,94115,US,MaryJKunkle@cuvox.de,415-563-6969,Thursday
 ,Lucille,Gunn,2006 Roosevelt Street,San Francisco,CA,94115,US,LucilleJGunn@superrito.com,415-409-4133,3.5514336119534335,['Cold Prepared'], , ,Nicole,Colon,3105 Locust View Drive,San Francisco,CA,94118,US,NicoleCColon@jourrapide.com,415-876-4014,Friday
 ,Edmund,Garcia,1305 Rardin Drive,San Francisco,CA,94143,US,EdmundHGarcia@fleckens.hu,650-690-8484,3.5514973500246723,"['Dairy', 'Seafood', 'Frozen']", , ,Sharon,Kellett,4032 Roosevelt Street,San Francisco,CA,94107,US,SharonPKellett@superrito.com,415-466-3367,Friday
 ,Maria,Lee,625 Marietta Street,San Francisco,CA,94103,US,MariaJLee@jourrapide.com,707-598-0429,3.5530398867596946,"['Dairy', 'Frozen']", , ,David,Hunter,1095 Friendship Lane,San Francisco,CA,94108,US,DavidTHunter@superrito.com,408-607-9406,Friday
 ,Walter,Osborne,3376 Larry Street,San Francisco,CA,94107,US,WalterSOsborne@dayrep.com,415-226-7893,3.553110061735678,"['Dairy', 'Cold Prepared']", , ,Steven,Thompson,731 Park Street,San Francisco,CA,94107,US,StevenJThompson@cuvox.de,925-374-4005,Saturday
 ,Leroy,Davis,3328 Jim Rosa Lane,San Francisco,CA,94143,US,LeroyCDavis@superrito.com,415-836-6094,3.5537979057649105,[], , ,Margaret,Redding,2631 Jim Rosa Lane,San Francisco,CA,94104,US,MargaretMRedding@armyspy.com,415-763-9722,Tuesday
 ,Dorothy,Dowdy,727 Boring Lane,San Francisco,CA,94103,US,DorothyKDowdy@rhyta.com,415-703-7778,3.5541422978340336,"['Seafood', 'Hot Prepared']", , ,Stephen,Ladue,1232 Ventura Drive,San Francisco,CA,94107,US,StephenALadue@superrito.com,831-359-5393,Friday
 ,Charles,Wilson,255 Davis Avenue,San Francisco,CA,94107,US,CharlesMWilson@cuvox.de,707-759-0206,3.5542054386578887,['Hot Prepared'], , ,Allison,Huffman,2191 Station Street,San Francisco,CA,94104,US,AllisonGHuffman@gustr.com,510-921-6130,Thursday
 ,Vincent,Byrne,1114 Cemetery Street,San Francisco,CA,94107,US,VincentJByrne@armyspy.com,831-706-3222,3.5543522724078813,"['Dairy', 'Hot Prepared']", , ,Joe,Peele,2905 Delaware Avenue,San Francisco,CA,94108,US,JoeFPeele@jourrapide.com,415-288-8891,Thursday
 ,Nancy,Evans,1474 Locust View Drive,San Francisco,CA,94108,US,NancyREvans@einrot.com,415-986-6693,3.5548062074086433,[], , ,Jimmy,Kilmer,1598 Harrison Street,San Francisco,CA,94107,US,JimmyRKilmer@rhyta.com,415-592-6317,Friday
 ,Wilma,Parker,4737 Wolf Pen Road,San Francisco,CA,94107,US,WilmaLParker@superrito.com,650-426-3556,3.5556738853598655,['Cold Prepared'], , ,Elizabeth,Davis,2110 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethADavis@jourrapide.com,650-380-8854,Tuesday
 ,Mary,Lininger,470 Roosevelt Street,San Francisco,CA,94107,US,MaryJLininger@dayrep.com,415-375-7962,3.555821945542516,"['Raw Meat', 'Seafood', 'Cold Prepared']", , ,David,Long,4215 Alexander Avenue,San Francisco,CA,94111,US,DavidMLong@jourrapide.com,925-571-0864,Thursday
 ,Harriet,Patel,3664 Roosevelt Street,San Francisco,CA,94108,US,HarrietJPatel@armyspy.com,415-393-0301,3.5558269572445083,['Seafood'], , ,Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,Thursday
 ,Carol,Payne,484 Ella Street,San Francisco,CA,94107,US,CarolTPayne@gustr.com,650-297-9398,3.5559772143173887,['Cold Prepared'], , ,Chris,Christensen,2740 Delaware Avenue,San Francisco,CA,94107,US,ChrisAChristensen@rhyta.com,415-233-6945,Tuesday
 ,Kathryn,McDuffie,2231 Thunder Road,San Francisco,CA,94104,US,KathrynJMcDuffie@superrito.com,650-581-3448,3.557017052985037,"['Raw Meat', 'Hot Prepared', 'Frozen']", , ,James,Molina,1572 Roosevelt Street,San Francisco,CA,94105,US,JamesKMolina@teleworm.us,415-408-6017,Friday
 ,David,Farnsworth,3824 Rose Street,San Francisco,CA,94103,US,DavidLFarnsworth@cuvox.de,707-988-1568,3.5579573515826954,[], , ,Raymond,Bennington,3438 Station Street,San Francisco,CA,94104,US,RaymondCBennington@armyspy.com,510-897-1978,Wednesday
 ,Benjamin,Hunter,2265 Station Street,San Francisco,CA,94104,US,BenjaminPHunter@einrot.com,510-921-8576,3.558134702490376,"['Raw Meat', 'Hot Prepared', 'Frozen']", , ,Amy,West,2826 Alexander Avenue,San Francisco,CA,94108,US,AmyEWest@fleckens.hu,925-549-0387,Tuesday
 ,Jason,Cook,945 Jim Rosa Lane,San Francisco,CA,94108,US,JasonOCook@cuvox.de,415-834-3714,3.558463344523471,"['Raw Meat', 'Seafood']", , ,John,Cain,1563 Delaware Avenue,San Francisco,CA,94110,US,JohnECain@fleckens.hu,415-282-2119,Thursday
 ,Geneva,Esposito,3707 Meadow Lane,San Francisco,CA,94108,US,GenevaTEsposito@gustr.com,707-365-2654,3.5603262379755085,"['Seafood', 'Hot Prepared', 'Frozen']", , ,Julia,Horton,4274 Station Street,San Francisco,CA,94104,US,JuliaRHorton@fleckens.hu,510-896-9009,Tuesday
 ,Gail,Spinney,4152 Jim Rosa Lane,San Francisco,CA,94107,US,GailTSpinney@cuvox.de,415-783-5346,3.560563064992086,['Hot Prepared'], , ,Rosa,Kautz,4544 Wayside Lane,San Francisco,CA,94108,US,RosaDKautz@jourrapide.com,510-331-3686,Saturday
 ,Mary,Thomas,302 Station Street,San Francisco,CA,94103,US,MaryMThomas@jourrapide.com,510-870-1254,3.56067230199625,"['Raw Meat', 'Cold Prepared']", , ,Jaime,Archey,1411 Jim Rosa Lane,San Francisco,CA,94118,US,JaimeAArchey@armyspy.com,415-752-9466,Thursday
 ,Nellie,Sievers,2569 Thunder Road,San Francisco,CA,94111,US,NellieJSievers@jourrapide.com,650-545-2880,3.5607007929072494,['Hot Prepared'], , ,Santos,Houchin,3573 Roosevelt Street,San Francisco,CA,94108,US,SantosGHouchin@gustr.com,415-364-1840,Tuesday
 ,Noah,Dent,1757 Harrison Street,San Francisco,CA,94108,US,NoahMDent@rhyta.com,415-544-2936,3.561201406201393,['Cold Prepared'], , ,Leticia,Barnett,4526 Harrison Street,San Francisco,CA,94107,US,LeticiaDBarnett@jourrapide.com,415-496-1769,Friday
 ,Sharon,Ashley,1482 Rardin Drive,San Francisco,CA,94107,US,SharonWAshley@rhyta.com,650-648-3736,3.562086520145694,"['Raw Meat', 'Hot Prepared']", , ,John,Cain,1563 Delaware Avenue,San Francisco,CA,94110,US,JohnECain@fleckens.hu,415-282-2119,Thursday
 ,Donna,Michalak,221 Thompson Drive,San Francisco,CA,94108,US,DonnaLMichalak@cuvox.de,510-387-6452,3.5623736222603237,['Cold Prepared'], , ,Vincent,Saltsman,3619 Boring Lane,San Francisco,CA,94143,US,VincentCSaltsman@gustr.com,415-644-9191,Thursday
 ,Vincent,Byrne,1114 Cemetery Street,San Francisco,CA,94107,US,VincentJByrne@armyspy.com,831-706-3222,3.562668991007403,['Hot Prepared'], , ,Robert,Kist,3366 Larry Street,San Francisco,CA,94107,US,RobertJKist@superrito.com,415-228-8458,Thursday
 ,Palmer,Morales,1769 Wolf Pen Road,San Francisco,CA,94143,US,PalmerAMorales@teleworm.us,650-452-1546,3.5631427529250077,['Cold Prepared'], , ,Mary,Painter,2051 Roosevelt Street,San Francisco,CA,94108,US,MaryEPainter@fleckens.hu,415-403-2516,Tuesday
 ,Benjamin,Hunter,2265 Station Street,San Francisco,CA,94104,US,BenjaminPHunter@einrot.com,510-921-8576,3.5633642020493372,"['Raw Meat', 'Seafood', 'Hot Prepared', 'Frozen']", , ,Ester,Valle,102 Delaware Avenue,San Francisco,CA,94107,US,EsterCValle@teleworm.us,415-310-2239,Thursday
 ,Malka,Weathersby,41 Jim Rosa Lane,San Francisco,CA,94108,US,MalkaDWeathersby@einrot.com,415-781-7825,3.5637149797113366,['Cold Prepared'], , ,Elijah,Fugate,2388 Harrison Street,San Francisco,CA,94124,US,ElijahSFugate@jourrapide.com,415-508-0783,Friday
 ,Anna,Smith,467 Boring Lane,San Francisco,CA,94107,US,AnnaRSmith@armyspy.com,415-630-9437,3.564628689930815,[], , ,Reggie,Ealey,3951 Duck Creek Road,San Francisco,CA,94103,US,ReggieJEaley@teleworm.us,650-860-7486,Saturday
 ,Mary,Tester,2387 Brown Street,San Francisco,CA,94124,US,MaryJTester@superrito.com,925-999-9487,3.56463810555638,[], , ,Dennis,Ramos,1231 Boring Lane,San Francisco,CA,94108,US,DennisTRamos@fleckens.hu,415-705-3377,Saturday
 ,Ronald,Kennedy,4343 Rardin Drive,San Francisco,CA,94107,US,RonaldDKennedy@armyspy.com,650-648-9299,3.5653514363011065,[], , ,Reggie,Ealey,3951 Duck Creek Road,San Francisco,CA,94103,US,ReggieJEaley@teleworm.us,650-860-7486,Saturday
 ,Neil,Neal,1459 Davis Avenue,San Francisco,CA,94104,US,NeilLNeal@teleworm.us,707-669-3567,3.565878688061976,['Raw Meat'], , ,Wanda,Williams,1611 Roosevelt Street,San Francisco,CA,94107,US,WandaJWilliams@rhyta.com,415-407-0274,Friday
 ,Malka,Weathersby,41 Jim Rosa Lane,San Francisco,CA,94108,US,MalkaDWeathersby@einrot.com,415-781-7825,3.566000880027381,['Dairy'], , ,Kelly,Johnson,3916 Jim Rosa Lane,San Francisco,CA,94108,US,KellyWJohnson@superrito.com,415-794-2453,Friday
 ,Treva,Bryant,2767 Black Oak Hollow Road,San Francisco,CA,94107,US,TrevaDBryant@jourrapide.com,408-702-0972,3.5664108917346917,"['Seafood', 'Frozen']", , ,Andre,Reinert,4650 Lynch Street,San Francisco,CA,94103,US,AndreSReinert@teleworm.us,925-215-7348,Friday
 ,Scottie,Scoles,1819 Davis Avenue,San Francisco,CA,94103,US,ScottieLScoles@armyspy.com,707-750-0880,3.56655782870451,[], , ,Raymond,Bennington,3438 Station Street,San Francisco,CA,94104,US,RaymondCBennington@armyspy.com,510-897-1978,Wednesday
 ,Kristen,Brown,4125 Friendship Lane,San Francisco,CA,94108,US,KristenMBrown@superrito.com,408-607-5735,3.5666595170062263,"['Raw Meat', 'Seafood']", , ,Lillian,Splawn,4268 Ella Street,San Francisco,CA,94107,US,LillianBSplawn@fleckens.hu,650-297-1472,Wednesday
 ,Susan,Carlos,2529 Jim Rosa Lane,San Francisco,CA,94107,US,SusanDCarlos@dayrep.com,415-862-9893,3.5666995916582658,['Raw Meat'], , ,Paula,Miller,4253 Harrison Street,San Francisco,CA,94107,US,PaulaPMiller@rhyta.com,415-483-7310,Tuesday
 ,Marion,Garland,4233 Ella Street,San Francisco,CA,94108,US,MarionPGarland@rhyta.com,650-296-9860,3.5669498443854635,"['Raw Meat', 'Hot Prepared', 'Frozen']", , ,Vicky,Heffner,1018 Wolf Pen Road,San Francisco,CA,94107,US,VickyHHeffner@gustr.com,650-389-2813,Saturday
 ,Ronald,Kennedy,4343 Rardin Drive,San Francisco,CA,94107,US,RonaldDKennedy@armyspy.com,650-648-9299,3.5673015182833177,[], , ,Louis,Smith,4425 Locust View Drive,San Francisco,CA,94143,US,LouisKSmith@gustr.com,415-978-4582,Wednesday
 ,Marta,Beavers,3169 Roosevelt Street,San Francisco,CA,94112,US,MartaRBeavers@rhyta.com,415-404-9268,3.5677718240403253,"['Raw Meat', 'Frozen']", , ,Candace,Page,4164 Ventura Drive,San Francisco,CA,94103,US,CandaceCPage@jourrapide.com,831-401-7957,Tuesday
 ,Jason,Cook,945 Jim Rosa Lane,San Francisco,CA,94108,US,JasonOCook@cuvox.de,415-834-3714,3.5690326682466957,['Dairy'], , ,Chris,Christensen,2740 Delaware Avenue,San Francisco,CA,94107,US,ChrisAChristensen@rhyta.com,415-233-6945,Tuesday
 ,Nancy,Evans,1474 Locust View Drive,San Francisco,CA,94108,US,NancyREvans@einrot.com,415-986-6693,3.5693586268631616,"['Raw Meat', 'Hot Prepared', 'Frozen']", , ,Brett,Sullivan,2784 Ella Street,San Francisco,CA,94107,US,BrettJSullivan@teleworm.us,650-262-4366,Tuesday
 ,Elizabeth,Jimenez,4534 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethIJimenez@gustr.com,650-412-7569,3.5693875963195825,"['Dairy', 'Frozen']", , ,Russell,Lavender,515 Ventura Drive,San Francisco,CA,94111,US,RussellDLavender@einrot.com,831-255-0707,Thursday
 ,Donna,Michalak,221 Thompson Drive,San Francisco,CA,94108,US,DonnaLMichalak@cuvox.de,510-387-6452,3.5694125320966728,['Cold Prepared'], , ,Barbara,Jefferson,4296 Ella Street,San Francisco,CA,94107,US,BarbaraHJefferson@einrot.com,650-297-5537,Saturday
 ,Loren,May,842 Sycamore Street,San Francisco,CA,94107,US,LorenJMay@armyspy.com,408-849-9471,3.5695197803072567,"['Hot Prepared', 'Frozen']", , ,Sarah,Lawton,4629 Jim Rosa Lane,San Francisco,CA,94112,US,SarahBLawton@rhyta.com,415-841-5612,Saturday
 ,Elizabeth,Jimenez,4534 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethIJimenez@gustr.com,650-412-7569,3.5698952150421697,"['Raw Meat', 'Frozen']", , ,James,Molina,1572 Roosevelt Street,San Francisco,CA,94105,US,JamesKMolina@teleworm.us,415-408-6017,Friday
 ,Carol,Davis,2832 Pretty View Lane,San Francisco,CA,94103,US,CarolJDavis@superrito.com,707-885-2806,3.57056507741333,"['Dairy', 'Frozen']", , ,Barbara,Jefferson,4296 Ella Street,San Francisco,CA,94107,US,BarbaraHJefferson@einrot.com,650-297-5537,Saturday
 ,Tracie,Mann,4755 Ford Street,San Francisco,CA,94108,US,TraciePMann@teleworm.us,408-504-2300,3.570674265772131,"['Raw Meat', 'Dairy', 'Hot Prepared']", , ,Marie,Wells,3571 Lindale Avenue,San Francisco,CA,94108,US,MariePWells@jourrapide.com,510-499-5232,Saturday
 ,Vincent,Byrne,1114 Cemetery Street,San Francisco,CA,94107,US,VincentJByrne@armyspy.com,831-706-3222,3.5712078506653344,"['Seafood', 'Hot Prepared', 'Frozen']", , ,Stephen,Ladue,1232 Ventura Drive,San Francisco,CA,94107,US,StephenALadue@superrito.com,831-359-5393,Friday
 ,Charlene,Slade,1535 Locust View Drive,San Francisco,CA,94107,US,CharleneBSlade@fleckens.hu,415-997-1282,3.57122247223292,"['Raw Meat', 'Dairy']", , ,Barbara,Jefferson,4296 Ella Street,San Francisco,CA,94107,US,BarbaraHJefferson@einrot.com,650-297-5537,Saturday
 ,Charlene,Slade,1535 Locust View Drive,San Francisco,CA,94107,US,CharleneBSlade@fleckens.hu,415-997-1282,3.57168450050684,"['Raw Meat', 'Dairy']", , ,Jake,Pete,3507 Delaware Avenue,San Francisco,CA,94124,US,JakeKPete@einrot.com,415-341-8461,Thursday
